ticket_id,timestamp,category,ticket_text
PHX-3644,2025-09-08 00:00:00,General Feedback,Why is my account restricted? I need access to my funds now!
PHX-3645,2025-11-09 00:00:00,General Feedback,Double debit on my Netflix subscription. Please refund.
PHX-3646,2025-08-18 00:00:00,General Feedback,The app keeps crashing when I try to pay my electricity bill.
PHX-3647,2025-08-28 00:00:00,Transfer,"I love the new UI update, very smooth."
PHX-3648,2025-09-13 00:00:00,General Feedback,Double debit on my Netflix subscription. Please refund.
PHX-3649,2025-08-28 00:00:00,General Feedback,Double debit on my Netflix subscription. Please refund.
PHX-3650,2025-10-12 00:00:00,General Feedback,Why is my account restricted? I need access to my funds now!
PHX-3651,2025-08-27 00:00:00,Transfer,The app keeps crashing when I try to pay my electricity bill.
PHX-3652,2025-08-19 00:00:00,Bill Payment,"Great interface, but the OTP takes too long to arrive."
PHX-3653,2025-10-03 00:00:00,Transfer,"Fast and reliable service, thank you Phlex!"
PHX-3654,2025-09-28 00:00:00,Account Issue,The app keeps crashing when I try to pay my electricity bill.
PHX-3655,2025-08-19 00:00:00,Bill Payment,"Great interface, but the OTP takes too long to arrive."
PHX-3656,2025-09-18 00:00:00,Bill Payment,"I love the new UI update, very smooth."
PHX-3657,2025-09-09 00:00:00,Transfer,"Great interface, but the OTP takes too long to arrive."
PHX-3658,2025-10-23 00:00:00,Account Issue,"Fast and reliable service, thank you Phlex!"
PHX-3659,2025-10-27 00:00:00,Transfer,Customer support hasn't responded to my ticket for 3 days.
PHX-3660,2025-10-29 00:00:00,Bill Payment,"Fast and reliable service, thank you Phlex!"
PHX-3661,2025-10-28 00:00:00,Airtime/Data,"I love the new UI update, very smooth."
PHX-3662,2025-09-24 00:00:00,Bill Payment,Double debit on my Netflix subscription. Please refund.
PHX-3663,2025-10-21 00:00:00,Bill Payment,"I love the new UI update, very smooth."
PHX-3664,2025-11-05 00:00:00,Account Issue,Why is my account restricted? I need access to my funds now!
PHX-3665,2025-09-12 00:00:00,Account Issue,Transaction failed but my balance was deducted. This is frustrating.
PHX-3666,2025-09-05 00:00:00,General Feedback,Why is my account restricted? I need access to my funds now!
PHX-3667,2025-11-10 00:00:00,Airtime/Data,"Great interface, but the OTP takes too long to arrive."
PHX-3668,2025-09-18 00:00:00,Account Issue,My transfer of 5000 to my mom failed but I was debited.
PHX-3669,2025-09-08 00:00:00,Airtime/Data,Double debit on my Netflix subscription. Please refund.
PHX-3670,2025-08-25 00:00:00,General Feedback,"Great interface, but the OTP takes too long to arrive."
PHX-3671,2025-10-12 00:00:00,Airtime/Data,My transfer of 5000 to my mom failed but I was debited.
PHX-3672,2025-10-01 00:00:00,Account Issue,I haven't received the airtime I purchased since yesterday.
PHX-3673,2025-09-06 00:00:00,Airtime/Data,"I love the new UI update, very smooth."
PHX-3674,2025-08-26 00:00:00,General Feedback,"Great interface, but the OTP takes too long to arrive."
PHX-3675,2025-11-05 00:00:00,Airtime/Data,The app keeps crashing when I try to pay my electricity bill.
PHX-3676,2025-10-10 00:00:00,General Feedback,Transaction failed but my balance was deducted. This is frustrating.
PHX-3677,2025-10-22 00:00:00,Transfer,"I love the new UI update, very smooth."
PHX-3678,2025-09-08 00:00:00,Account Issue,"Fast and reliable service, thank you Phlex!"
PHX-3679,2025-09-19 00:00:00,Bill Payment,Double debit on my Netflix subscription. Please refund.
PHX-3680,2025-09-24 00:00:00,Airtime/Data,"Fast and reliable service, thank you Phlex!"
PHX-3681,2025-10-19 00:00:00,Airtime/Data,The app keeps crashing when I try to pay my electricity bill.
PHX-3682,2025-10-06 00:00:00,Airtime/Data,The app keeps crashing when I try to pay my electricity bill.
PHX-3683,2025-10-16 00:00:00,Bill Payment,I haven't received the airtime I purchased since yesterday.
PHX-3684,2025-09-14 00:00:00,Airtime/Data,Customer support hasn't responded to my ticket for 3 days.
PHX-3685,2025-09-23 00:00:00,Airtime/Data,"Great interface, but the OTP takes too long to arrive."
PHX-3686,2025-08-19 00:00:00,Bill Payment,Double debit on my Netflix subscription. Please refund.
PHX-3687,2025-09-22 00:00:00,Airtime/Data,Customer support hasn't responded to my ticket for 3 days.
PHX-3688,2025-11-05 00:00:00,Transfer,Transaction failed but my balance was deducted. This is frustrating.
PHX-3689,2025-10-29 00:00:00,Bill Payment,Double debit on my Netflix subscription. Please refund.
PHX-3690,2025-10-17 00:00:00,Airtime/Data,The app keeps crashing when I try to pay my electricity bill.
PHX-3691,2025-10-19 00:00:00,Transfer,"Great interface, but the OTP takes too long to arrive."
PHX-3692,2025-10-08 00:00:00,Airtime/Data,Transaction failed but my balance was deducted. This is frustrating.
PHX-3693,2025-08-24 00:00:00,General Feedback,"Great interface, but the OTP takes too long to arrive."
PHX-3694,2025-11-07 00:00:00,General Feedback,My transfer of 5000 to my mom failed but I was debited.
PHX-3695,2025-10-27 00:00:00,Airtime/Data,Double debit on my Netflix subscription. Please refund.
PHX-3696,2025-10-07 00:00:00,Bill Payment,My transfer of 5000 to my mom failed but I was debited.
PHX-3697,2025-08-19 00:00:00,Bill Payment,Double debit on my Netflix subscription. Please refund.
PHX-3698,2025-10-21 00:00:00,Account Issue,"Great interface, but the OTP takes too long to arrive."
PHX-3699,2025-08-18 00:00:00,Bill Payment,Transaction failed but my balance was deducted. This is frustrating.
PHX-3700,2025-10-06 00:00:00,Bill Payment,I haven't received the airtime I purchased since yesterday.
PHX-3701,2025-10-22 00:00:00,Bill Payment,"Fast and reliable service, thank you Phlex!"
PHX-3702,2025-09-08 00:00:00,Account Issue,I haven't received the airtime I purchased since yesterday.
PHX-3703,2025-09-22 00:00:00,Airtime/Data,The app keeps crashing when I try to pay my electricity bill.
PHX-3704,2025-10-16 00:00:00,Airtime/Data,The app keeps crashing when I try to pay my electricity bill.
PHX-3705,2025-09-26 00:00:00,Account Issue,Why is my account restricted? I need access to my funds now!
PHX-3706,2025-09-20 00:00:00,Bill Payment,I haven't received the airtime I purchased since yesterday.
PHX-3707,2025-10-14 00:00:00,Account Issue,"I love the new UI update, very smooth."
PHX-3708,2025-09-19 00:00:00,Account Issue,Why is my account restricted? I need access to my funds now!
PHX-3709,2025-08-16 00:00:00,Bill Payment,Why is my account restricted? I need access to my funds now!
PHX-3710,2025-09-29 00:00:00,Airtime/Data,"Great interface, but the OTP takes too long to arrive."
PHX-3711,2025-09-01 00:00:00,Airtime/Data,The app keeps crashing when I try to pay my electricity bill.
PHX-3712,2025-09-16 00:00:00,Account Issue,The app keeps crashing when I try to pay my electricity bill.
PHX-3713,2025-08-30 00:00:00,Transfer,My transfer of 5000 to my mom failed but I was debited.
PHX-3714,2025-10-28 00:00:00,Bill Payment,"Fast and reliable service, thank you Phlex!"
PHX-3715,2025-09-29 00:00:00,Transfer,"Great interface, but the OTP takes too long to arrive."
PHX-3716,2025-11-06 00:00:00,General Feedback,"I love the new UI update, very smooth."
PHX-3717,2025-10-22 00:00:00,Airtime/Data,Double debit on my Netflix subscription. Please refund.
PHX-3718,2025-09-24 00:00:00,Airtime/Data,I haven't received the airtime I purchased since yesterday.
PHX-3719,2025-09-08 00:00:00,Transfer,"Fast and reliable service, thank you Phlex!"
PHX-3720,2025-09-03 00:00:00,Account Issue,The app keeps crashing when I try to pay my electricity bill.
PHX-3721,2025-10-18 00:00:00,Transfer,The app keeps crashing when I try to pay my electricity bill.
PHX-3722,2025-11-08 00:00:00,Transfer,Why is my account restricted? I need access to my funds now!
PHX-3723,2025-09-21 00:00:00,Bill Payment,Double debit on my Netflix subscription. Please refund.
PHX-3724,2025-08-17 00:00:00,Bill Payment,"Great interface, but the OTP takes too long to arrive."
PHX-3725,2025-10-17 00:00:00,General Feedback,"I love the new UI update, very smooth."
PHX-3726,2025-10-21 00:00:00,General Feedback,"Great interface, but the OTP takes too long to arrive."
PHX-3727,2025-08-22 00:00:00,Bill Payment,The app keeps crashing when I try to pay my electricity bill.
PHX-3728,2025-10-11 00:00:00,General Feedback,Customer support hasn't responded to my ticket for 3 days.
PHX-3729,2025-09-03 00:00:00,Account Issue,Why is my account restricted? I need access to my funds now!
PHX-3730,2025-09-11 00:00:00,Bill Payment,The app keeps crashing when I try to pay my electricity bill.
PHX-3731,2025-10-24 00:00:00,General Feedback,My transfer of 5000 to my mom failed but I was debited.
PHX-3732,2025-09-28 00:00:00,Airtime/Data,Customer support hasn't responded to my ticket for 3 days.
PHX-3733,2025-08-20 00:00:00,Airtime/Data,Transaction failed but my balance was deducted. This is frustrating.
PHX-3734,2025-09-03 00:00:00,Account Issue,"I love the new UI update, very smooth."
PHX-3735,2025-09-25 00:00:00,General Feedback,Why is my account restricted? I need access to my funds now!
PHX-3736,2025-08-24 00:00:00,Transfer,"I love the new UI update, very smooth."
PHX-3737,2025-11-03 00:00:00,Account Issue,Double debit on my Netflix subscription. Please refund.
PHX-3738,2025-10-20 00:00:00,Account Issue,Customer support hasn't responded to my ticket for 3 days.
PHX-3739,2025-09-28 00:00:00,Bill Payment,Transaction failed but my balance was deducted. This is frustrating.
PHX-3740,2025-09-13 00:00:00,Transfer,"Fast and reliable service, thank you Phlex!"
PHX-3741,2025-10-31 00:00:00,Airtime/Data,"Great interface, but the OTP takes too long to arrive."
PHX-3742,2025-11-11 00:00:00,Bill Payment,"I love the new UI update, very smooth."
PHX-3743,2025-11-09 00:00:00,Airtime/Data,Why is my account restricted? I need access to my funds now!
PHX-3744,2025-11-02 00:00:00,Bill Payment,The app keeps crashing when I try to pay my electricity bill.
PHX-3745,2025-09-23 00:00:00,Airtime/Data,Why is my account restricted? I need access to my funds now!
PHX-3746,2025-09-28 00:00:00,General Feedback,"I love the new UI update, very smooth."
PHX-3747,2025-10-03 00:00:00,Bill Payment,"Fast and reliable service, thank you Phlex!"
PHX-3748,2025-09-25 00:00:00,Transfer,The app keeps crashing when I try to pay my electricity bill.
PHX-3749,2025-10-08 00:00:00,Bill Payment,"Fast and reliable service, thank you Phlex!"
PHX-3750,2025-09-17 00:00:00,Airtime/Data,My transfer of 5000 to my mom failed but I was debited.
PHX-3751,2025-10-10 00:00:00,Account Issue,The app keeps crashing when I try to pay my electricity bill.
PHX-3752,2025-10-02 00:00:00,Bill Payment,Double debit on my Netflix subscription. Please refund.
PHX-3753,2025-09-26 00:00:00,General Feedback,The app keeps crashing when I try to pay my electricity bill.
PHX-3754,2025-09-30 00:00:00,Airtime/Data,Double debit on my Netflix subscription. Please refund.
PHX-3755,2025-10-12 00:00:00,Account Issue,The app keeps crashing when I try to pay my electricity bill.
PHX-3756,2025-08-26 00:00:00,General Feedback,Customer support hasn't responded to my ticket for 3 days.
PHX-3757,2025-10-11 00:00:00,Airtime/Data,I haven't received the airtime I purchased since yesterday.
PHX-3758,2025-10-22 00:00:00,Account Issue,Customer support hasn't responded to my ticket for 3 days.
PHX-3759,2025-10-31 00:00:00,Account Issue,"I love the new UI update, very smooth."
PHX-3760,2025-09-23 00:00:00,General Feedback,Double debit on my Netflix subscription. Please refund.
PHX-3761,2025-09-20 00:00:00,Bill Payment,The app keeps crashing when I try to pay my electricity bill.
PHX-3762,2025-11-05 00:00:00,Transfer,Transaction failed but my balance was deducted. This is frustrating.
PHX-3763,2025-09-03 00:00:00,Account Issue,"I love the new UI update, very smooth."
PHX-3764,2025-10-18 00:00:00,Bill Payment,Transaction failed but my balance was deducted. This is frustrating.
PHX-3765,2025-08-26 00:00:00,General Feedback,Why is my account restricted? I need access to my funds now!
PHX-3766,2025-09-05 00:00:00,General Feedback,I haven't received the airtime I purchased since yesterday.
PHX-3767,2025-10-20 00:00:00,Transfer,"Fast and reliable service, thank you Phlex!"
PHX-3768,2025-08-27 00:00:00,General Feedback,I haven't received the airtime I purchased since yesterday.
PHX-3769,2025-08-14 00:00:00,General Feedback,The app keeps crashing when I try to pay my electricity bill.
PHX-3770,2025-09-21 00:00:00,General Feedback,"Great interface, but the OTP takes too long to arrive."
PHX-3771,2025-10-24 00:00:00,General Feedback,Why is my account restricted? I need access to my funds now!
PHX-3772,2025-11-06 00:00:00,Transfer,Why is my account restricted? I need access to my funds now!
PHX-3773,2025-09-17 00:00:00,Airtime/Data,"I love the new UI update, very smooth."
PHX-3774,2025-09-16 00:00:00,Transfer,Double debit on my Netflix subscription. Please refund.
PHX-3775,2025-08-24 00:00:00,Airtime/Data,"Great interface, but the OTP takes too long to arrive."
PHX-3776,2025-09-28 00:00:00,Account Issue,Double debit on my Netflix subscription. Please refund.
PHX-3777,2025-09-08 00:00:00,Bill Payment,I haven't received the airtime I purchased since yesterday.
PHX-3778,2025-09-23 00:00:00,General Feedback,Transaction failed but my balance was deducted. This is frustrating.
PHX-3779,2025-10-22 00:00:00,Account Issue,Double debit on my Netflix subscription. Please refund.
PHX-3780,2025-09-14 00:00:00,Transfer,Customer support hasn't responded to my ticket for 3 days.
PHX-3781,2025-08-16 00:00:00,Account Issue,Customer support hasn't responded to my ticket for 3 days.
PHX-3782,2025-09-30 00:00:00,General Feedback,I haven't received the airtime I purchased since yesterday.
PHX-3783,2025-10-20 00:00:00,Account Issue,I haven't received the airtime I purchased since yesterday.
PHX-3784,2025-10-08 00:00:00,General Feedback,"Great interface, but the OTP takes too long to arrive."
PHX-3785,2025-11-07 00:00:00,Airtime/Data,I haven't received the airtime I purchased since yesterday.
PHX-3786,2025-09-27 00:00:00,Bill Payment,Why is my account restricted? I need access to my funds now!
PHX-3787,2025-11-08 00:00:00,Account Issue,My transfer of 5000 to my mom failed but I was debited.
PHX-3788,2025-10-17 00:00:00,General Feedback,"Fast and reliable service, thank you Phlex!"
PHX-3789,2025-08-22 00:00:00,Transfer,"Great interface, but the OTP takes too long to arrive."
PHX-3790,2025-09-24 00:00:00,Airtime/Data,"Great interface, but the OTP takes too long to arrive."
PHX-3791,2025-09-12 00:00:00,Transfer,My transfer of 5000 to my mom failed but I was debited.
PHX-3792,2025-09-04 00:00:00,Account Issue,Customer support hasn't responded to my ticket for 3 days.
PHX-3793,2025-11-09 00:00:00,Account Issue,"Great interface, but the OTP takes too long to arrive."
PHX-3794,2025-11-03 00:00:00,Transfer,I haven't received the airtime I purchased since yesterday.
PHX-3795,2025-10-27 00:00:00,Bill Payment,Transaction failed but my balance was deducted. This is frustrating.
PHX-3796,2025-09-09 00:00:00,General Feedback,"Great interface, but the OTP takes too long to arrive."
PHX-3797,2025-09-25 00:00:00,Transfer,My transfer of 5000 to my mom failed but I was debited.
PHX-3798,2025-10-12 00:00:00,Bill Payment,"Great interface, but the OTP takes too long to arrive."
PHX-3799,2025-09-12 00:00:00,Bill Payment,Customer support hasn't responded to my ticket for 3 days.
PHX-3800,2025-10-16 00:00:00,Bill Payment,Customer support hasn't responded to my ticket for 3 days.
PHX-3801,2025-10-31 00:00:00,General Feedback,The app keeps crashing when I try to pay my electricity bill.
PHX-3802,2025-10-15 00:00:00,Account Issue,Double debit on my Netflix subscription. Please refund.
